cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta,sum_d_readout_out0_signed,sum_d_readout_out1_signed,d_output_bias_out0_signed,d_output_bias_out1_signed
186,train,29,0,True,True,0.172379,0.175506,-0.00312724,0.208265,0.211481,0.208256,0.211472,0.172642,0.175769,False,0.36093624999999996,0.172379,0.175506,-0.00312724,False,0.172507,0.175634,-0.00312706,False,0.172592,0.175719,-0.00312692,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.00194916,0.00191431,-0.00280188,1.20946,1.59009e-05,0.00826229,0.0116043,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312684,4.02724e-07,0.00162463,6.67249e-07,0.00162463,2.83472e-06,-0.011201089,0.003401866,-6.57982e-07,-6.67249e-07
187,train,61,1,True,True,0.175516,0.172388,0.00312738,0.208276,0.211492,0.208267,0.211483,0.172652,0.175779,True,0.19387995,0.175516,0.172388,0.00312738,True,0.175644,0.172517,0.00312724,True,0.175729,0.172602,0.00312713,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.00194905,0.0019142,-0.00279837,1.20946,0.121737,0.00876232,0.122521,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312769,3.0661e-07,0.00168817,6.67246e-07,0.00168817,2.83471e-06,0.0036242670000000005,-0.01068777,-6.57979e-07,-6.67246e-07
188,train,30,0,True,True,0.172379,0.175506,-0.00312706,0.208266,0.211481,0.208257,0.211472,0.172642,0.175769,False,0.4866560000000001,0.172379,0.175506,-0.00312706,False,0.172507,0.175634,-0.00312693,False,0.172592,0.175719,-0.00312681,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.00194916,0.00191431,-0.002802,1.20946,0.131971,0.129926,0.00584662,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312683,2.30237e-07,0.00162094,6.67244e-07,0.00162094,2.83469e-06,-0.01164778,0.0038018949999999996,-6.57976e-07,-6.67244e-07
189,train,62,1,True,True,0.175507,0.172379,0.00312705,0.208266,0.211482,0.208257,0.211473,0.172643,0.17577,True,0.282842625,0.175507,0.172379,0.00312705,True,0.175635,0.172508,0.00312691,True,0.17572,0.172593,0.00312679,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.00194915,0.0019143,-0.00280205,1.20946,0.00144673,0.0174771,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.0031268,-2.47866e-07,0.00203455,6.67241e-07,0.00203455,2.83468e-06,0.0036230349999999997,-0.012776531,-6.57974e-07,-6.67241e-07
190,train,31,0,True,True,0.17237,0.175497,-0.00312698,0.208256,0.211471,0.208247,0.211462,0.172633,0.175759,False,0.315127875,0.17237,0.175497,-0.00312698,False,0.172498,0.175625,-0.00312684,False,0.172583,0.17571,-0.00312673,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.00194927,0.00191442,-0.00280168,1.20946,1.58546e-05,0.00826229,0.0116044,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312671,2.70519e-07,0.00210287,6.67238e-07,0.00210287,2.83467e-06,-0.01218146,0.0035660049999999997,-6.57971e-07,-6.67238e-07
191,train,63,1,True,True,0.175499,0.172371,0.00312758,0.208257,0.211473,0.208248,0.211463,0.172634,0.175761,True,0.33162787499999996,0.175499,0.172371,0.00312758,True,0.175626,0.172499,0.0031273,True,0.175711,0.172584,0.00312711,True,0.306762,0.236775,0.145135,0.56106,0.770107,0.239122,0.139169,0.254893,0.00194926,0.00191441,-0.00280167,1.20946,1.73681e-07,0.0174771,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312713,-4.43425e-07,0.00212071,6.67236e-07,0.00212071,2.83466e-06,0.003722167,-0.011961021000000002,-6.57968e-07,-6.67236e-07
192,final_eval,0,0,False,False,0.172378,0.175505,-0.00312701,0.208266,0.211482,0.208258,0.211473,0.172642,0.175769,False,0.44785987499999996,0.172378,0.175505,-0.00312701,False,0.172507,0.175634,-0.00312687,False,0.172592,0.175719,-0.00312674,False,0.741245,0.57729,0.633202,0.770111,0.107267,0.142146,0.109099,0.502519,0.00194915,0.0019143,7.76472e-10,1.2,,,,,,,,,,,,,,,,,,,,,
193,final_eval,1,0,False,False,0.172366,0.175493,-0.00312707,0.208254,0.21147,0.208245,0.21146,0.17263,0.175757,False,0.383877,0.172366,0.175493,-0.00312707,False,0.172495,0.175622,-0.00312688,False,0.172581,0.175707,-0.00312674,False,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.00194929,0.00191444,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
194,final_eval,2,0,False,False,0.172372,0.175499,-0.00312698,0.20826,0.211475,0.208251,0.211466,0.172636,0.175763,False,0.29886775000000004,0.172372,0.175499,-0.00312698,False,0.172501,0.175628,-0.00312684,False,0.172586,0.175713,-0.00312673,False,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.00194922,0.00191437,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
195,final_eval,3,0,False,False,0.172359,0.175486,-0.00312694,0.208243,0.211459,0.208234,0.211449,0.172621,0.175748,False,0.34778837500000004,0.172359,0.175486,-0.00312694,False,0.172487,0.175614,-0.00312681,False,0.172571,0.175698,-0.00312669,False,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.00194941,0.00191455,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
196,final_eval,4,0,False,False,0.17236,0.175486,-0.00312691,0.208245,0.21146,0.208235,0.211451,0.172622,0.175749,False,0.383445,0.17236,0.175486,-0.00312691,False,0.172487,0.175614,-0.00312677,False,0.172572,0.175699,-0.00312666,False,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.0019494,0.00191454,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
197,final_eval,5,0,False,False,0.172358,0.175485,-0.00312688,0.208243,0.211459,0.208234,0.211449,0.172621,0.175747,False,0.37133174999999996,0.172358,0.175485,-0.00312688,False,0.172486,0.175613,-0.00312675,False,0.172571,0.175698,-0.00312664,False,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.00194941,0.00191456,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
198,final_eval,6,0,False,False,0.172354,0.175481,-0.0031268,0.20824,0.211455,0.20823,0.211446,0.172617,0.175743,False,0.54363975,0.172354,0.175481,-0.0031268,False,0.172482,0.175609,-0.00312666,False,0.172567,0.175694,-0.00312655,False,0.676339,0.66374,0.770113,0.650108,0.375466,0.351668,0.149631,0.712053,0.00194945,0.00191459,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
199,final_eval,7,0,False,False,0.172355,0.175482,-0.00312692,0.208242,0.211458,0.208233,0.211448,0.172619,0.175745,False,0.42723375,0.172355,0.175482,-0.00312692,False,0.172484,0.17561,-0.00312673,False,0.172569,0.175696,-0.00312658,False,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.00194942,0.00191457,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
200,final_eval,8,0,False,False,0.172352,0.175479,-0.00312679,0.208237,0.211452,0.208228,0.211443,0.172615,0.175741,False,0.41991187500000005,0.172352,0.175479,-0.00312679,False,0.17248,0.175607,-0.00312665,False,0.172565,0.175691,-0.00312653,False,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.00194948,0.00191462,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
201,final_eval,9,0,False,False,0.172353,0.17548,-0.00312677,0.20824,0.211455,0.208231,0.211446,0.172617,0.175743,False,0.5125388500000001,0.172353,0.17548,-0.00312677,False,0.172482,0.175608,-0.00312662,False,0.172567,0.175693,-0.0031265,False,0.715184,0.569406,0.590993,0.770113,0.328889,0.269307,0.0863048,0.770114,0.00194945,0.00191459,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
202,final_eval,10,0,False,False,0.172354,0.17548,-0.00312683,0.208239,0.211454,0.20823,0.211445,0.172616,0.175743,False,0.34533500000000006,0.172354,0.17548,-0.00312683,False,0.172482,0.175608,-0.00312669,False,0.172567,0.175693,-0.00312658,False,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.00194946,0.0019146,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
203,final_eval,11,0,False,False,0.172352,0.175479,-0.00312683,0.208236,0.211452,0.208227,0.211442,0.172614,0.175741,False,0.40108024999999997,0.172352,0.175479,-0.00312683,False,0.172479,0.175606,-0.00312669,False,0.172564,0.175691,-0.00312657,False,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.00194949,0.00191463,7.76472e-10,1.2,,,,,,,,,,,,,,,,,,,,,
204,final_eval,12,0,False,False,0.172351,0.175478,-0.00312684,0.20824,0.211456,0.208231,0.211447,0.172617,0.175743,False,0.49262754999999997,0.172351,0.175478,-0.00312684,False,0.172481,0.175607,-0.00312668,False,0.172567,0.175693,-0.00312656,False,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.00194944,0.00191458,7.76472e-10,1.2,,,,,,,,,,,,,,,,,,,,,
205,final_eval,13,0,False,False,0.172349,0.175476,-0.00312706,0.208234,0.21145,0.208225,0.211441,0.172612,0.175739,False,0.41943698749999997,0.172349,0.175476,-0.00312706,False,0.172477,0.175604,-0.00312687,False,0.172562,0.175689,-0.00312673,False,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.00194951,0.00191465,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
206,final_eval,14,0,False,False,0.172344,0.175471,-0.00312671,0.208229,0.211444,0.20822,0.211435,0.172607,0.175733,False,0.5126675,0.172344,0.175471,-0.00312671,False,0.172472,0.175598,-0.00312657,False,0.172557,0.175683,-0.00312645,False,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.00194957,0.00191471,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
207,final_eval,15,0,False,False,0.172352,0.175479,-0.00312684,0.208238,0.211454,0.208229,0.211444,0.172615,0.175742,False,0.456683375,0.172352,0.175479,-0.00312684,False,0.17248,0.175607,-0.0031267,False,0.172566,0.175692,-0.00312659,False,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.00194946,0.00191461,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
208,final_eval,16,0,False,False,0.172344,0.175471,-0.00312687,0.208227,0.211442,0.208217,0.211433,0.172605,0.175732,False,0.30304525,0.172344,0.175471,-0.00312687,False,0.172471,0.175598,-0.00312674,False,0.172556,0.175682,-0.00312663,False,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.0019496,0.00191473,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
209,final_eval,17,0,False,False,0.172346,0.175473,-0.00312673,0.208232,0.211447,0.208223,0.211438,0.172609,0.175736,False,0.4892795,0.172346,0.175473,-0.00312673,False,0.172474,0.175601,-0.00312659,False,0.17256,0.175686,-0.00312648,False,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.00194954,0.00191468,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
210,final_eval,18,0,False,False,0.172336,0.175462,-0.00312659,0.208221,0.211436,0.208212,0.211426,0.172599,0.175725,False,0.65041625,0.172336,0.175462,-0.00312659,False,0.172464,0.17559,-0.00312644,False,0.172549,0.175675,-0.00312632,False,0.396961,0.770114,0.770114,0.710292,0.629719,0.710614,0.445404,0.770112,0.00194966,0.0019148,7.76472e-10,1.2,,,,,,,,,,,,,,,,,,,,,
211,final_eval,19,0,False,False,0.172343,0.17547,-0.00312671,0.208229,0.211444,0.20822,0.211435,0.172606,0.175733,False,0.53115125,0.172343,0.17547,-0.00312671,False,0.172471,0.175598,-0.00312657,False,0.172557,0.175683,-0.00312646,False,0.770114,0.613438,0.73708,0.770114,0.288301,0.178341,0.121709,0.770113,0.00194957,0.00191471,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
212,final_eval,20,0,False,False,0.172343,0.175469,-0.00312669,0.208228,0.211444,0.208219,0.211434,0.172606,0.175732,False,0.529248125,0.172343,0.175469,-0.00312669,False,0.172471,0.175598,-0.00312655,False,0.172556,0.175683,-0.00312644,False,0.75562,0.482195,0.633557,0.770109,0.106731,0.619649,0.159538,0.706586,0.00194957,0.00191471,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
213,final_eval,21,0,False,False,0.17234,0.175466,-0.0031267,0.208225,0.21144,0.208216,0.211431,0.172603,0.175729,False,0.3978995,0.17234,0.175466,-0.0031267,False,0.172468,0.175594,-0.00312656,False,0.172553,0.175679,-0.00312644,False,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.00194961,0.00191475,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
214,final_eval,22,0,False,False,0.172331,0.175457,-0.00312653,0.208216,0.211431,0.208206,0.211421,0.172594,0.17572,False,0.512520125,0.172331,0.175457,-0.00312653,False,0.172459,0.175585,-0.00312639,False,0.172544,0.17567,-0.00312627,False,0.572917,0.476237,0.588594,0.770111,0.330766,0.770111,0.260624,0.330801,0.00194972,0.00191485,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
215,final_eval,23,0,False,False,0.172336,0.175463,-0.00312683,0.208222,0.211437,0.208213,0.211428,0.172599,0.175726,False,0.493213625,0.172336,0.175463,-0.00312683,False,0.172464,0.175591,-0.00312664,False,0.172549,0.175676,-0.00312649,False,0.770108,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.00194965,0.00191479,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
216,final_eval,24,0,False,False,0.172332,0.175458,-0.00312657,0.208217,0.211432,0.208207,0.211422,0.172594,0.175721,False,0.35681999999999997,0.172332,0.175458,-0.00312657,False,0.17246,0.175586,-0.00312643,False,0.172545,0.175671,-0.00312632,False,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.00194971,0.00191484,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
217,final_eval,25,0,False,False,0.172327,0.175454,-0.00312649,0.208212,0.211427,0.208203,0.211417,0.17259,0.175716,False,0.5605725,0.172327,0.175454,-0.00312649,False,0.172455,0.175581,-0.00312635,False,0.17254,0.175666,-0.00312623,False,0.50609,0.566316,0.698648,0.753646,0.289464,0.770114,0.251963,0.648339,0.00194976,0.0019149,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
218,final_eval,26,0,False,False,0.17233,0.175457,-0.00312663,0.208214,0.21143,0.208205,0.21142,0.172593,0.175719,False,0.56039975,0.17233,0.175457,-0.00312663,False,0.172458,0.175584,-0.0031265,False,0.172543,0.175669,-0.00312639,False,0.436849,0.77011,0.681453,0.713739,0.770112,0.151298,0.22418,0.735457,0.00194973,0.00191486,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
219,final_eval,27,0,False,False,0.172334,0.175461,-0.00312674,0.208221,0.211436,0.208212,0.211427,0.172598,0.175725,False,0.542046625,0.172334,0.175461,-0.00312674,False,0.172463,0.175589,-0.00312659,False,0.172548,0.175675,-0.00312647,False,0.770103,0.770104,0.770104,0.770104,0.241903,0.12439,0.119561,0.770104,0.00194966,0.00191479,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
220,final_eval,28,0,False,False,0.172333,0.17546,-0.00312658,0.208219,0.211434,0.20821,0.211425,0.172597,0.175723,False,0.36707737499999993,0.172333,0.17546,-0.00312658,False,0.172461,0.175588,-0.00312645,False,0.172547,0.175673,-0.00312633,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.00194968,0.00191482,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
221,final_eval,29,0,False,False,0.172336,0.175462,-0.00312662,0.20822,0.211436,0.208211,0.211426,0.172598,0.175725,False,0.36093624999999996,0.172336,0.175462,-0.00312662,False,0.172464,0.17559,-0.0031265,False,0.172549,0.175675,-0.00312639,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.00194966,0.0019148,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
222,final_eval,30,0,False,False,0.17233,0.175456,-0.00312668,0.208212,0.211428,0.208203,0.211418,0.172591,0.175717,False,0.4866560000000001,0.17233,0.175456,-0.00312668,False,0.172457,0.175583,-0.00312655,False,0.172541,0.175668,-0.00312643,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.00194976,0.00191489,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
223,final_eval,31,0,False,False,0.172328,0.175455,-0.00312657,0.208213,0.211428,0.208204,0.211419,0.172591,0.175717,False,0.315127875,0.172328,0.175455,-0.00312657,False,0.172456,0.175583,-0.00312643,False,0.172541,0.175668,-0.00312631,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.00194974,0.00191488,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
224,final_eval,32,1,False,False,0.175454,0.172328,0.00312653,0.208213,0.211428,0.208204,0.211419,0.172591,0.175717,True,0.3103241375,0.175454,0.172328,0.00312653,True,0.175582,0.172456,0.0031264,True,0.175667,0.172541,0.00312628,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.00194975,0.00191488,7.76472e-10,1.2,,,,,,,,,,,,,,,,,,,,,
225,final_eval,33,1,False,False,0.17546,0.172334,0.00312667,0.208218,0.211434,0.208209,0.211425,0.172596,0.175723,True,0.2686391125,0.17546,0.172334,0.00312667,True,0.175588,0.172462,0.00312655,True,0.175673,0.172547,0.00312644,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.00194968,0.00191482,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
226,final_eval,34,1,False,False,0.175463,0.172336,0.00312743,0.208221,0.211437,0.208212,0.211427,0.172599,0.175725,True,0.247402075,0.175463,0.172336,0.00312743,True,0.175591,0.172464,0.00312719,True,0.175676,0.172549,0.00312695,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.00194966,0.00191479,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
227,final_eval,35,1,False,False,0.17546,0.172334,0.00312656,0.208221,0.211436,0.208212,0.211427,0.172598,0.175724,True,0.28502317499999996,0.17546,0.172334,0.00312656,True,0.175589,0.172463,0.00312642,True,0.175675,0.172548,0.0031263,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.00194965,0.00191479,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
228,final_eval,36,1,False,False,0.175451,0.172324,0.00312657,0.208209,0.211424,0.2082,0.211414,0.172587,0.175713,True,0.4669074,0.175451,0.172324,0.00312657,True,0.175579,0.172452,0.00312644,True,0.175664,0.172537,0.00312633,True,0.16197,0.684524,0.770108,0.221052,0.0829502,0.459844,0.75628,0.598531,0.00194979,0.00191493,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
229,final_eval,37,1,False,False,0.175461,0.172334,0.00312722,0.20822,0.211435,0.208211,0.211426,0.172597,0.175724,True,0.335890875,0.175461,0.172334,0.00312722,True,0.175589,0.172462,0.0031269,True,0.175674,0.172548,0.00312667,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.00194967,0.0019148,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
230,final_eval,38,1,False,False,0.175439,0.172313,0.0031264,0.208197,0.211412,0.208187,0.211402,0.172575,0.175701,True,0.382305125,0.175439,0.172313,0.0031264,True,0.175567,0.172441,0.00312627,True,0.175652,0.172526,0.00312615,True,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.00194993,0.00191506,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
231,final_eval,39,1,False,False,0.175461,0.172335,0.00312666,0.208221,0.211436,0.208213,0.211428,0.172599,0.175725,True,0.20175882499999997,0.175461,0.172335,0.00312666,True,0.17559,0.172463,0.00312653,True,0.175675,0.172549,0.00312642,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.00194965,0.00191478,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
232,final_eval,40,1,False,False,0.175457,0.17233,0.00312669,0.208213,0.211429,0.208204,0.211419,0.172592,0.175718,True,0.21241474999999999,0.175457,0.17233,0.00312669,True,0.175584,0.172458,0.00312656,True,0.175669,0.172542,0.00312645,True,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.00194974,0.00191487,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
233,final_eval,41,1,False,False,0.175449,0.172322,0.003127,0.208204,0.211419,0.208194,0.211409,0.172583,0.175709,True,0.24675849999999996,0.175449,0.172322,0.003127,True,0.175576,0.172449,0.00312679,True,0.17566,0.172533,0.00312661,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.00194985,0.00191498,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
234,final_eval,42,1,False,False,0.175457,0.17233,0.00312685,0.208213,0.211429,0.208202,0.211418,0.172591,0.175718,True,0.18587850000000003,0.175457,0.17233,0.00312685,True,0.175584,0.172457,0.00312723,True,0.175669,0.172541,0.0031273,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.00194977,0.00191489,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
235,final_eval,43,1,False,False,0.175455,0.172327,0.00312774,0.208211,0.211428,0.208201,0.211417,0.172589,0.175716,True,0.272829875,0.175455,0.172327,0.00312774,True,0.175582,0.172455,0.00312762,True,0.175667,0.172539,0.00312734,True,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.00194977,0.0019149,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
236,final_eval,44,1,False,False,0.175443,0.172316,0.00312654,0.208202,0.211417,0.208193,0.211408,0.17258,0.175706,True,0.32688025,0.175443,0.172316,0.00312654,True,0.175571,0.172445,0.00312638,True,0.175656,0.17253,0.00312625,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.00194986,0.001915,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
237,final_eval,45,1,False,False,0.175455,0.172327,0.00312753,0.20821,0.211426,0.208201,0.211416,0.172589,0.175716,True,0.16899925000000002,0.175455,0.172327,0.00312753,True,0.175582,0.172455,0.00312722,True,0.175666,0.172539,0.00312698,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.00194978,0.00191491,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
238,final_eval,46,1,False,False,0.175435,0.172309,0.00312649,0.208194,0.211409,0.208185,0.2114,0.172572,0.175698,True,0.31425375,0.175435,0.172309,0.00312649,True,0.175564,0.172437,0.00312631,True,0.175649,0.172523,0.00312617,True,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.00194995,0.00191508,7.76472e-10,1.2,,,,,,,,,,,,,,,,,,,,,
239,final_eval,47,1,False,False,0.175447,0.172321,0.00312667,0.208204,0.211419,0.208195,0.21141,0.172583,0.175709,True,0.26820845,0.175447,0.172321,0.00312667,True,0.175575,0.172448,0.00312655,True,0.17566,0.172533,0.00312645,True,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.00194984,0.00191497,7.76472e-10,1.2,,,,,,,,,,,,,,,,,,,,,
240,final_eval,48,1,False,False,0.17544,0.172313,0.00312695,0.208197,0.211412,0.208188,0.211403,0.172576,0.175702,True,0.253805,0.17544,0.172313,0.00312695,True,0.175568,0.172441,0.0031267,True,0.175653,0.172526,0.00312651,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.00194992,0.00191505,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
241,final_eval,49,1,False,False,0.175427,0.1723,0.00312626,0.208184,0.211399,0.208175,0.211389,0.172563,0.175689,True,0.493243875,0.175427,0.1723,0.00312626,True,0.175554,0.172428,0.00312612,True,0.175639,0.172513,0.003126,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770112,0.148938,0.428728,0.00195007,0.00191519,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
242,final_eval,50,1,False,False,0.175447,0.172321,0.00312645,0.208209,0.211424,0.208201,0.211415,0.172586,0.175713,True,0.25741375,0.175447,0.172321,0.00312645,True,0.175577,0.17245,0.0031263,True,0.175662,0.172536,0.00312618,True,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.00194978,0.00191492,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
243,final_eval,51,1,False,False,0.175453,0.172327,0.00312641,0.208213,0.211429,0.208205,0.21142,0.172591,0.175718,True,0.208235925,0.175453,0.172327,0.00312641,True,0.175582,0.172456,0.00312633,True,0.175668,0.172541,0.00312625,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.00194973,0.00191486,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
244,final_eval,52,1,False,False,0.17544,0.172313,0.00312653,0.208196,0.211411,0.208187,0.211402,0.172575,0.175701,True,0.19452275,0.17544,0.172313,0.00312653,True,0.175567,0.172441,0.0031264,True,0.175652,0.172526,0.0031263,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.00194993,0.00191506,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
245,final_eval,53,1,False,False,0.175422,0.172296,0.00312631,0.208178,0.211393,0.208168,0.211383,0.172557,0.175683,True,0.36896112499999995,0.175422,0.172296,0.00312631,True,0.175549,0.172423,0.00312617,True,0.175634,0.172508,0.00312606,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.00195014,0.00191526,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
