readout_time_ns,tau_act_ns,tau_score_ns,accuracy,correct,total,time_over_tau_act,time_over_tau_score
1.1,0.2,0.25,0.9115,1823,2000,5.5,4.4
1.11,0.2,0.25,0.9115,1823,2000,5.55,4.44
1.12,0.2,0.25,0.9115,1823,2000,5.6000000000000005,4.48
1.1300000000000001,0.2,0.25,0.9115,1823,2000,5.65,4.5200000000000005
1.1400000000000001,0.2,0.25,0.9115,1823,2000,5.7,4.5600000000000005
1.1500000000000001,0.2,0.25,0.9115,1823,2000,5.75,4.6000000000000005
1.16,0.2,0.25,0.9115,1823,2000,5.799999999999999,4.64
1.17,0.2,0.25,0.9115,1823,2000,5.85,4.68
1.18,0.2,0.25,0.9115,1823,2000,5.8999999999999995,4.72
1.19,0.2,0.25,0.9115,1823,2000,5.949999999999999,4.76
1.2,0.2,0.25,0.912,1824,2000,5.999999999999999,4.8
1.21,0.2,0.25,0.912,1824,2000,6.05,4.84
1.22,0.2,0.25,0.912,1824,2000,6.1,4.88
1.23,0.2,0.25,0.9125,1825,2000,6.1499999999999995,4.92
1.24,0.2,0.25,0.9125,1825,2000,6.199999999999999,4.96
1.25,0.2,0.25,0.9125,1825,2000,6.25,5.0
1.26,0.2,0.25,0.9125,1825,2000,6.3,5.04
1.27,0.2,0.25,0.9125,1825,2000,6.35,5.08
1.28,0.2,0.25,0.9125,1825,2000,6.3999999999999995,5.12
1.29,0.2,0.25,0.9125,1825,2000,6.45,5.16
1.3,0.2,0.25,0.9125,1825,2000,6.5,5.2
1.31,0.2,0.25,0.9125,1825,2000,6.55,5.24
1.32,0.2,0.25,0.9125,1825,2000,6.6,5.28
1.33,0.2,0.25,0.9125,1825,2000,6.65,5.32
1.34,0.2,0.25,0.9125,1825,2000,6.7,5.36
1.35,0.2,0.25,0.9125,1825,2000,6.75,5.4
1.36,0.2,0.25,0.9125,1825,2000,6.8,5.44
1.37,0.2,0.25,0.9125,1825,2000,6.8500000000000005,5.48
1.3800000000000001,0.2,0.25,0.9125,1825,2000,6.9,5.5200000000000005
1.3900000000000001,0.2,0.25,0.9125,1825,2000,6.95,5.5600000000000005
1.4000000000000001,0.2,0.25,0.9125,1825,2000,7.0,5.6000000000000005
1.41,0.2,0.25,0.9125,1825,2000,7.049999999999999,5.64
1.42,0.2,0.25,0.9125,1825,2000,7.1,5.68
1.43,0.2,0.25,0.9125,1825,2000,7.1499999999999995,5.72
1.44,0.2,0.25,0.9125,1825,2000,7.199999999999999,5.76
1.45,0.2,0.25,0.913,1826,2000,7.249999999999999,5.8
1.46,0.2,0.25,0.913,1826,2000,7.3,5.84
1.47,0.2,0.25,0.913,1826,2000,7.35,5.88
1.48,0.2,0.25,0.913,1826,2000,7.3999999999999995,5.92
1.49,0.2,0.25,0.913,1826,2000,7.449999999999999,5.96
1.5,0.2,0.25,0.913,1826,2000,7.5,6.0
1.51,0.2,0.25,0.913,1826,2000,7.55,6.04
1.52,0.2,0.25,0.913,1826,2000,7.6,6.08
1.53,0.2,0.25,0.913,1826,2000,7.6499999999999995,6.12
1.54,0.2,0.25,0.913,1826,2000,7.7,6.16
1.55,0.2,0.25,0.913,1826,2000,7.75,6.2
1.56,0.2,0.25,0.913,1826,2000,7.8,6.24
1.57,0.2,0.25,0.913,1826,2000,7.85,6.28
1.58,0.2,0.25,0.913,1826,2000,7.9,6.32
1.59,0.2,0.25,0.913,1826,2000,7.95,6.36
1.6,0.2,0.25,0.913,1826,2000,8.0,6.4
1.61,0.2,0.25,0.913,1826,2000,8.05,6.44
1.62,0.2,0.25,0.913,1826,2000,8.1,6.48
1.6300000000000001,0.2,0.25,0.913,1826,2000,8.15,6.5200000000000005
1.6400000000000001,0.2,0.25,0.913,1826,2000,8.2,6.5600000000000005
1.6500000000000001,0.2,0.25,0.913,1826,2000,8.25,6.6000000000000005
1.6600000000000001,0.2,0.25,0.913,1826,2000,8.3,6.640000000000001
1.67,0.2,0.25,0.913,1826,2000,8.35,6.68
1.68,0.2,0.25,0.913,1826,2000,8.399999999999999,6.72
1.69,0.2,0.25,0.913,1826,2000,8.45,6.76
1.7,0.2,0.25,0.913,1826,2000,8.5,6.8
1.71,0.2,0.25,0.913,1826,2000,8.549999999999999,6.84
1.72,0.2,0.25,0.913,1826,2000,8.6,6.88
1.73,0.2,0.25,0.9135,1827,2000,8.649999999999999,6.92
1.74,0.2,0.25,0.9135,1827,2000,8.7,6.96
1.75,0.2,0.25,0.9135,1827,2000,8.75,7.0
1.76,0.2,0.25,0.9135,1827,2000,8.799999999999999,7.04
1.77,0.2,0.25,0.9135,1827,2000,8.85,7.08
1.78,0.2,0.25,0.9135,1827,2000,8.9,7.12
1.79,0.2,0.25,0.9135,1827,2000,8.95,7.16
1.8,0.2,0.25,0.9135,1827,2000,9.0,7.2
1.81,0.2,0.25,0.9135,1827,2000,9.049999999999999,7.24
1.82,0.2,0.25,0.9135,1827,2000,9.1,7.28
1.83,0.2,0.25,0.9135,1827,2000,9.15,7.32
1.84,0.2,0.25,0.9135,1827,2000,9.2,7.36
1.85,0.2,0.25,0.9135,1827,2000,9.25,7.4
1.86,0.2,0.25,0.9135,1827,2000,9.3,7.44
1.87,0.2,0.25,0.9135,1827,2000,9.35,7.48
1.8800000000000001,0.2,0.25,0.9135,1827,2000,9.4,7.5200000000000005
1.8900000000000001,0.2,0.25,0.9135,1827,2000,9.45,7.5600000000000005
1.9000000000000001,0.2,0.25,0.9135,1827,2000,9.5,7.6000000000000005
1.9100000000000001,0.2,0.25,0.9135,1827,2000,9.55,7.640000000000001
1.92,0.2,0.25,0.9135,1827,2000,9.6,7.68
1.93,0.2,0.25,0.9135,1827,2000,9.649999999999999,7.72
1.94,0.2,0.25,0.9135,1827,2000,9.7,7.76
1.95,0.2,0.25,0.9135,1827,2000,9.75,7.8
1.96,0.2,0.25,0.9135,1827,2000,9.799999999999999,7.84
1.97,0.2,0.25,0.9135,1827,2000,9.85,7.88
1.98,0.2,0.25,0.9135,1827,2000,9.899999999999999,7.92
1.99,0.2,0.25,0.9135,1827,2000,9.95,7.96
2.0,0.2,0.25,0.9135,1827,2000,10.0,8.0
2.0100000000000002,0.2,0.25,0.9135,1827,2000,10.05,8.040000000000001
2.02,0.2,0.25,0.9135,1827,2000,10.1,8.08
2.0300000000000002,0.2,0.25,0.9135,1827,2000,10.15,8.120000000000001
2.04,0.2,0.25,0.9135,1827,2000,10.2,8.16
2.05,0.2,0.25,0.9135,1827,2000,10.249999999999998,8.2
2.06,0.2,0.25,0.9135,1827,2000,10.299999999999999,8.24
2.07,0.2,0.25,0.9135,1827,2000,10.349999999999998,8.28
2.08,0.2,0.25,0.9135,1827,2000,10.4,8.32
2.09,0.2,0.25,0.9135,1827,2000,10.45,8.36
2.1,0.2,0.25,0.9135,1827,2000,10.5,8.4
2.11,0.2,0.25,0.9135,1827,2000,10.549999999999999,8.44
2.12,0.2,0.25,0.9135,1827,2000,10.6,8.48
2.13,0.2,0.25,0.9135,1827,2000,10.649999999999999,8.52
2.14,0.2,0.25,0.9135,1827,2000,10.7,8.56
2.15,0.2,0.25,0.9135,1827,2000,10.749999999999998,8.6
2.16,0.2,0.25,0.9135,1827,2000,10.8,8.64
2.17,0.2,0.25,0.9135,1827,2000,10.85,8.68
2.18,0.2,0.25,0.9135,1827,2000,10.9,8.72
2.19,0.2,0.25,0.9135,1827,2000,10.95,8.76
2.2,0.2,0.25,0.9135,1827,2000,11.0,8.8
2.21,0.2,0.25,0.9135,1827,2000,11.049999999999999,8.84
2.22,0.2,0.25,0.9135,1827,2000,11.1,8.88
2.23,0.2,0.25,0.9135,1827,2000,11.149999999999999,8.92
2.24,0.2,0.25,0.9135,1827,2000,11.200000000000001,8.96
2.25,0.2,0.25,0.9135,1827,2000,11.25,9.0
2.2600000000000002,0.2,0.25,0.9135,1827,2000,11.3,9.040000000000001
2.27,0.2,0.25,0.9135,1827,2000,11.35,9.08
2.2800000000000002,0.2,0.25,0.9135,1827,2000,11.4,9.120000000000001
2.29,0.2,0.25,0.9135,1827,2000,11.45,9.16
2.3000000000000003,0.2,0.25,0.9135,1827,2000,11.5,9.200000000000001
2.31,0.2,0.25,0.9135,1827,2000,11.549999999999999,9.24
2.32,0.2,0.25,0.9135,1827,2000,11.599999999999998,9.28
2.33,0.2,0.25,0.9135,1827,2000,11.65,9.32
2.34,0.2,0.25,0.9135,1827,2000,11.7,9.36
2.35,0.2,0.25,0.9135,1827,2000,11.75,9.4
2.36,0.2,0.25,0.9135,1827,2000,11.799999999999999,9.44
2.37,0.2,0.25,0.9135,1827,2000,11.85,9.48
2.38,0.2,0.25,0.9135,1827,2000,11.899999999999999,9.52
2.39,0.2,0.25,0.9135,1827,2000,11.95,9.56
2.4,0.2,0.25,0.9135,1827,2000,11.999999999999998,9.6
2.41,0.2,0.25,0.9135,1827,2000,12.05,9.64
2.42,0.2,0.25,0.9135,1827,2000,12.1,9.68
2.43,0.2,0.25,0.9135,1827,2000,12.15,9.72
2.44,0.2,0.25,0.9135,1827,2000,12.2,9.76
2.45,0.2,0.25,0.9135,1827,2000,12.25,9.8
2.46,0.2,0.25,0.9135,1827,2000,12.299999999999999,9.84
2.47,0.2,0.25,0.9135,1827,2000,12.35,9.88
2.48,0.2,0.25,0.9135,1827,2000,12.399999999999999,9.92
2.49,0.2,0.25,0.9135,1827,2000,12.450000000000001,9.96
2.5,0.2,0.25,0.9135,1827,2000,12.5,10.0
2.5100000000000002,0.2,0.25,0.9135,1827,2000,12.55,10.040000000000001
2.52,0.2,0.25,0.9135,1827,2000,12.6,10.08
2.5300000000000002,0.2,0.25,0.9135,1827,2000,12.65,10.120000000000001
2.54,0.2,0.25,0.9135,1827,2000,12.7,10.16
2.5500000000000003,0.2,0.25,0.9135,1827,2000,12.75,10.200000000000001
2.56,0.2,0.25,0.9135,1827,2000,12.799999999999999,10.24
2.57,0.2,0.25,0.9135,1827,2000,12.849999999999998,10.28
2.58,0.2,0.25,0.9135,1827,2000,12.9,10.32
2.59,0.2,0.25,0.9135,1827,2000,12.95,10.36
2.6,0.2,0.25,0.9135,1827,2000,13.0,10.4
2.61,0.2,0.25,0.9135,1827,2000,13.049999999999999,10.44
2.62,0.2,0.25,0.9135,1827,2000,13.1,10.48
2.63,0.2,0.25,0.9135,1827,2000,13.149999999999999,10.52
2.64,0.2,0.25,0.9135,1827,2000,13.2,10.56
2.65,0.2,0.25,0.9135,1827,2000,13.249999999999998,10.6
2.66,0.2,0.25,0.9135,1827,2000,13.3,10.64
2.67,0.2,0.25,0.9135,1827,2000,13.35,10.68
2.68,0.2,0.25,0.9135,1827,2000,13.4,10.72
2.69,0.2,0.25,0.9135,1827,2000,13.45,10.76
2.7,0.2,0.25,0.9135,1827,2000,13.5,10.8
2.71,0.2,0.25,0.9135,1827,2000,13.549999999999999,10.84
2.72,0.2,0.25,0.9135,1827,2000,13.6,10.88
2.73,0.2,0.25,0.9135,1827,2000,13.649999999999999,10.92
2.74,0.2,0.25,0.9135,1827,2000,13.700000000000001,10.96
2.75,0.2,0.25,0.9135,1827,2000,13.75,11.0
2.7600000000000002,0.2,0.25,0.9135,1827,2000,13.8,11.040000000000001
2.77,0.2,0.25,0.9135,1827,2000,13.85,11.08
2.7800000000000002,0.2,0.25,0.9135,1827,2000,13.9,11.120000000000001
2.79,0.2,0.25,0.9135,1827,2000,13.95,11.16
2.8000000000000003,0.2,0.25,0.9135,1827,2000,14.0,11.200000000000001
2.81,0.2,0.25,0.9135,1827,2000,14.049999999999999,11.24
2.82,0.2,0.25,0.9135,1827,2000,14.099999999999998,11.28
2.83,0.2,0.25,0.9135,1827,2000,14.15,11.32
2.84,0.2,0.25,0.9135,1827,2000,14.2,11.36
2.85,0.2,0.25,0.9135,1827,2000,14.25,11.4
2.86,0.2,0.25,0.9135,1827,2000,14.299999999999999,11.44
2.87,0.2,0.25,0.9135,1827,2000,14.35,11.48
2.88,0.2,0.25,0.9135,1827,2000,14.399999999999999,11.52
2.89,0.2,0.25,0.9135,1827,2000,14.45,11.56
2.9,0.2,0.25,0.9135,1827,2000,14.499999999999998,11.6
2.91,0.2,0.25,0.9135,1827,2000,14.55,11.64
2.92,0.2,0.25,0.9135,1827,2000,14.6,11.68
2.93,0.2,0.25,0.9135,1827,2000,14.65,11.72
2.94,0.2,0.25,0.9135,1827,2000,14.7,11.76
2.95,0.2,0.25,0.9135,1827,2000,14.75,11.8
2.96,0.2,0.25,0.9135,1827,2000,14.799999999999999,11.84
2.97,0.2,0.25,0.9135,1827,2000,14.85,11.88
2.98,0.2,0.25,0.9135,1827,2000,14.899999999999999,11.92
2.99,0.2,0.25,0.9135,1827,2000,14.950000000000001,11.96
3.0,0.2,0.25,0.9135,1827,2000,15.0,12.0
0.0,0.2,0.35,0.0925,185,2000,0.0,0.0
0.01,0.2,0.35,0.116,232,2000,0.049999999999999996,0.028571428571428574
0.02,0.2,0.35,0.1415,283,2000,0.09999999999999999,0.05714285714285715
0.03,0.2,0.35,0.282,564,2000,0.15,0.08571428571428572
0.04,0.2,0.35,0.379,758,2000,0.19999999999999998,0.1142857142857143
0.05,0.2,0.35,0.459,918,2000,0.25,0.14285714285714288
0.06,0.2,0.35,0.502,1004,2000,0.3,0.17142857142857143
0.07,0.2,0.35,0.526,1052,2000,0.35000000000000003,0.20000000000000004
0.08,0.2,0.35,0.54,1080,2000,0.39999999999999997,0.2285714285714286
0.09,0.2,0.35,0.5565,1113,2000,0.44999999999999996,0.2571428571428572
0.1,0.2,0.35,0.566,1132,2000,0.5,0.28571428571428575
0.11,0.2,0.35,0.576,1152,2000,0.5499999999999999,0.31428571428571433
0.12,0.2,0.35,0.589,1178,2000,0.6,0.34285714285714286
0.13,0.2,0.35,0.5985,1197,2000,0.65,0.37142857142857144
0.14,0.2,0.35,0.61,1220,2000,0.7000000000000001,0.4000000000000001
0.15,0.2,0.35,0.6235,1247,2000,0.7499999999999999,0.4285714285714286
0.16,0.2,0.35,0.6395,1279,2000,0.7999999999999999,0.4571428571428572
0.17,0.2,0.35,0.6565,1313,2000,0.85,0.48571428571428577
0.18,0.2,0.35,0.672,1344,2000,0.8999999999999999,0.5142857142857143
0.19,0.2,0.35,0.6885,1377,2000,0.95,0.5428571428571429
0.2,0.2,0.35,0.7045,1409,2000,1.0,0.5714285714285715
0.21,0.2,0.35,0.7225,1445,2000,1.0499999999999998,0.6
0.22,0.2,0.35,0.732,1464,2000,1.0999999999999999,0.6285714285714287
0.23,0.2,0.35,0.7395,1479,2000,1.15,0.6571428571428573
0.24,0.2,0.35,0.7555,1511,2000,1.2,0.6857142857142857
0.25,0.2,0.35,0.773,1546,2000,1.25,0.7142857142857143
0.26,0.2,0.35,0.783,1566,2000,1.3,0.7428571428571429
0.27,0.2,0.35,0.7935,1587,2000,1.35,0.7714285714285716
0.28,0.2,0.35,0.803,1606,2000,1.4000000000000001,0.8000000000000002
0.29,0.2,0.35,0.8125,1625,2000,1.4499999999999997,0.8285714285714285
0.3,0.2,0.35,0.8205,1641,2000,1.4999999999999998,0.8571428571428572
0.31,0.2,0.35,0.829,1658,2000,1.5499999999999998,0.8857142857142858
0.32,0.2,0.35,0.8375,1675,2000,1.5999999999999999,0.9142857142857144
0.33,0.2,0.35,0.8415,1683,2000,1.65,0.942857142857143
0.34,0.2,0.35,0.847,1694,2000,1.7,0.9714285714285715
0.35000000000000003,0.2,0.35,0.8515,1703,2000,1.75,1.0000000000000002
0.36,0.2,0.35,0.8575,1715,2000,1.7999999999999998,1.0285714285714287
0.37,0.2,0.35,0.862,1724,2000,1.8499999999999999,1.0571428571428572
0.38,0.2,0.35,0.867,1734,2000,1.9,1.0857142857142859
0.39,0.2,0.35,0.87,1740,2000,1.95,1.1142857142857143
0.4,0.2,0.35,0.872,1744,2000,2.0,1.142857142857143
0.41000000000000003,0.2,0.35,0.8765,1753,2000,2.05,1.1714285714285715
0.42,0.2,0.35,0.879,1758,2000,2.0999999999999996,1.2
0.43,0.2,0.35,0.881,1762,2000,2.15,1.2285714285714286
0.44,0.2,0.35,0.8835,1767,2000,2.1999999999999997,1.2571428571428573
0.45,0.2,0.35,0.8865,1773,2000,2.25,1.2857142857142858
0.46,0.2,0.35,0.89,1780,2000,2.3,1.3142857142857145
0.47000000000000003,0.2,0.35,0.8905,1781,2000,2.35,1.342857142857143
0.48,0.2,0.35,0.8925,1785,2000,2.4,1.3714285714285714
0.49,0.2,0.35,0.8945,1789,2000,2.4499999999999997,1.4000000000000001
0.5,0.2,0.35,0.8965,1793,2000,2.5,1.4285714285714286
0.51,0.2,0.35,0.9,1800,2000,2.55,1.4571428571428573
0.52,0.2,0.35,0.901,1802,2000,2.6,1.4857142857142858
0.53,0.2,0.35,0.9015,1803,2000,2.65,1.5142857142857145
0.54,0.2,0.35,0.902,1804,2000,2.7,1.5428571428571431
0.55,0.2,0.35,0.9025,1805,2000,2.75,1.5714285714285716
0.56,0.2,0.35,0.9025,1805,2000,2.8000000000000003,1.6000000000000003
0.5700000000000001,0.2,0.35,0.9025,1805,2000,2.85,1.6285714285714288
0.58,0.2,0.35,0.9025,1805,2000,2.8999999999999995,1.657142857142857
0.59,0.2,0.35,0.902,1804,2000,2.9499999999999997,1.6857142857142857
0.6,0.2,0.35,0.9025,1805,2000,2.9999999999999996,1.7142857142857144
0.61,0.2,0.35,0.903,1806,2000,3.05,1.7428571428571429
0.62,0.2,0.35,0.9045,1809,2000,3.0999999999999996,1.7714285714285716
0.63,0.2,0.35,0.904,1808,2000,3.15,1.8
0.64,0.2,0.35,0.9045,1809,2000,3.1999999999999997,1.8285714285714287
0.65,0.2,0.35,0.906,1812,2000,3.25,1.8571428571428574
0.66,0.2,0.35,0.906,1812,2000,3.3,1.885714285714286
0.67,0.2,0.35,0.9065,1813,2000,3.35,1.9142857142857146
0.68,0.2,0.35,0.907,1814,2000,3.4,1.942857142857143
0.6900000000000001,0.2,0.35,0.908,1816,2000,3.45,1.9714285714285718
0.7000000000000001,0.2,0.35,0.9085,1817,2000,3.5,2.0000000000000004
0.71,0.2,0.35,0.909,1818,2000,3.55,2.0285714285714285
0.72,0.2,0.35,0.9095,1819,2000,3.5999999999999996,2.0571428571428574
0.73,0.2,0.35,0.91,1820,2000,3.65,2.085714285714286
0.74,0.2,0.35,0.9105,1821,2000,3.6999999999999997,2.1142857142857143
0.75,0.2,0.35,0.9105,1821,2000,3.75,2.142857142857143
0.76,0.2,0.35,0.91,1820,2000,3.8,2.1714285714285717
0.77,0.2,0.35,0.9105,1821,2000,3.85,2.2
0.78,0.2,0.35,0.9105,1821,2000,3.9,2.2285714285714286
0.79,0.2,0.35,0.911,1822,2000,3.95,2.2571428571428576
0.8,0.2,0.35,0.91,1820,2000,4.0,2.285714285714286
0.81,0.2,0.35,0.91,1820,2000,4.05,2.3142857142857145
0.8200000000000001,0.2,0.35,0.9095,1819,2000,4.1,2.342857142857143
0.8300000000000001,0.2,0.35,0.909,1818,2000,4.15,2.371428571428572
0.84,0.2,0.35,0.909,1818,2000,4.199999999999999,2.4
0.85,0.2,0.35,0.909,1818,2000,4.25,2.428571428571429
0.86,0.2,0.35,0.909,1818,2000,4.3,2.4571428571428573
0.87,0.2,0.35,0.9095,1819,2000,4.35,2.4857142857142858
0.88,0.2,0.35,0.9095,1819,2000,4.3999999999999995,2.5142857142857147
0.89,0.2,0.35,0.9095,1819,2000,4.45,2.542857142857143
0.9,0.2,0.35,0.9095,1819,2000,4.5,2.5714285714285716
0.91,0.2,0.35,0.9095,1819,2000,4.55,2.6
0.92,0.2,0.35,0.9095,1819,2000,4.6,2.628571428571429
0.93,0.2,0.35,0.91,1820,2000,4.65,2.6571428571428575
0.9400000000000001,0.2,0.35,0.9105,1821,2000,4.7,2.685714285714286
0.9500000000000001,0.2,0.35,0.911,1822,2000,4.75,2.714285714285715
0.96,0.2,0.35,0.9115,1823,2000,4.8,2.742857142857143
0.97,0.2,0.35,0.9115,1823,2000,4.85,2.7714285714285714
0.98,0.2,0.35,0.9115,1823,2000,4.8999999999999995,2.8000000000000003
0.99,0.2,0.35,0.911,1822,2000,4.949999999999999,2.8285714285714287
1.0,0.2,0.35,0.911,1822,2000,5.0,2.857142857142857
1.01,0.2,0.35,0.911,1822,2000,5.05,2.885714285714286
1.02,0.2,0.35,0.911,1822,2000,5.1,2.9142857142857146
1.03,0.2,0.35,0.9115,1823,2000,5.1499999999999995,2.942857142857143
1.04,0.2,0.35,0.9115,1823,2000,5.2,2.9714285714285715
1.05,0.2,0.35,0.9115,1823,2000,5.25,3.0000000000000004
1.06,0.2,0.35,0.9115,1823,2000,5.3,3.028571428571429
1.07,0.2,0.35,0.9115,1823,2000,5.35,3.0571428571428574
1.08,0.2,0.35,0.9115,1823,2000,5.4,3.0857142857142863
1.09,0.2,0.35,0.9115,1823,2000,5.45,3.1142857142857148
1.1,0.2,0.35,0.9115,1823,2000,5.5,3.1428571428571432
1.11,0.2,0.35,0.9115,1823,2000,5.55,3.1714285714285717
1.12,0.2,0.35,0.912,1824,2000,5.6000000000000005,3.2000000000000006
1.1300000000000001,0.2,0.35,0.912,1824,2000,5.65,3.228571428571429
1.1400000000000001,0.2,0.35,0.9125,1825,2000,5.7,3.2571428571428576
1.1500000000000001,0.2,0.35,0.9125,1825,2000,5.75,3.2857142857142865
1.16,0.2,0.35,0.9125,1825,2000,5.799999999999999,3.314285714285714
1.17,0.2,0.35,0.9125,1825,2000,5.85,3.342857142857143
1.18,0.2,0.35,0.9125,1825,2000,5.8999999999999995,3.3714285714285714
1.19,0.2,0.35,0.9125,1825,2000,5.949999999999999,3.4
1.2,0.2,0.35,0.9125,1825,2000,5.999999999999999,3.428571428571429
1.21,0.2,0.35,0.9125,1825,2000,6.05,3.4571428571428573
1.22,0.2,0.35,0.9125,1825,2000,6.1,3.4857142857142858
1.23,0.2,0.35,0.9125,1825,2000,6.1499999999999995,3.5142857142857147
1.24,0.2,0.35,0.912,1824,2000,6.199999999999999,3.542857142857143
1.25,0.2,0.35,0.9115,1823,2000,6.25,3.5714285714285716
1.26,0.2,0.35,0.9115,1823,2000,6.3,3.6
1.27,0.2,0.35,0.9115,1823,2000,6.35,3.628571428571429
1.28,0.2,0.35,0.9115,1823,2000,6.3999999999999995,3.6571428571428575
1.29,0.2,0.35,0.9115,1823,2000,6.45,3.685714285714286
1.3,0.2,0.35,0.9115,1823,2000,6.5,3.714285714285715
1.31,0.2,0.35,0.9115,1823,2000,6.55,3.7428571428571433
1.32,0.2,0.35,0.9115,1823,2000,6.6,3.771428571428572
1.33,0.2,0.35,0.9115,1823,2000,6.65,3.8000000000000003
1.34,0.2,0.35,0.9115,1823,2000,6.7,3.828571428571429
1.35,0.2,0.35,0.9115,1823,2000,6.75,3.8571428571428577
1.36,0.2,0.35,0.9115,1823,2000,6.8,3.885714285714286
1.37,0.2,0.35,0.9115,1823,2000,6.8500000000000005,3.914285714285715
1.3800000000000001,0.2,0.35,0.9115,1823,2000,6.9,3.9428571428571435
1.3900000000000001,0.2,0.35,0.9115,1823,2000,6.95,3.971428571428572
1.4000000000000001,0.2,0.35,0.9115,1823,2000,7.0,4.000000000000001
1.41,0.2,0.35,0.912,1824,2000,7.049999999999999,4.0285714285714285
1.42,0.2,0.35,0.912,1824,2000,7.1,4.057142857142857
1.43,0.2,0.35,0.912,1824,2000,7.1499999999999995,4.085714285714285
1.44,0.2,0.35,0.9125,1825,2000,7.199999999999999,4.114285714285715
1.45,0.2,0.35,0.9125,1825,2000,7.249999999999999,4.142857142857143
1.46,0.2,0.35,0.9125,1825,2000,7.3,4.171428571428572
1.47,0.2,0.35,0.9125,1825,2000,7.35,4.2
1.48,0.2,0.35,0.9125,1825,2000,7.3999999999999995,4.228571428571429
1.49,0.2,0.35,0.9125,1825,2000,7.449999999999999,4.257142857142857
1.5,0.2,0.35,0.9125,1825,2000,7.5,4.285714285714286
1.51,0.2,0.35,0.9125,1825,2000,7.55,4.314285714285715
1.52,0.2,0.35,0.9125,1825,2000,7.6,4.342857142857143
1.53,0.2,0.35,0.9125,1825,2000,7.6499999999999995,4.371428571428572
1.54,0.2,0.35,0.9125,1825,2000,7.7,4.4
1.55,0.2,0.35,0.9125,1825,2000,7.75,4.428571428571429
1.56,0.2,0.35,0.9125,1825,2000,7.8,4.457142857142857
1.57,0.2,0.35,0.9125,1825,2000,7.85,4.485714285714286
1.58,0.2,0.35,0.9125,1825,2000,7.9,4.514285714285715
1.59,0.2,0.35,0.9125,1825,2000,7.95,4.542857142857144
1.6,0.2,0.35,0.9125,1825,2000,8.0,4.571428571428572
1.61,0.2,0.35,0.9125,1825,2000,8.05,4.6000000000000005
1.62,0.2,0.35,0.9125,1825,2000,8.1,4.628571428571429
1.6300000000000001,0.2,0.35,0.9125,1825,2000,8.15,4.6571428571428575
1.6400000000000001,0.2,0.35,0.9125,1825,2000,8.2,4.685714285714286
1.6500000000000001,0.2,0.35,0.9125,1825,2000,8.25,4.714285714285715
1.6600000000000001,0.2,0.35,0.9125,1825,2000,8.3,4.742857142857144
1.67,0.2,0.35,0.9125,1825,2000,8.35,4.771428571428571
1.68,0.2,0.35,0.9125,1825,2000,8.399999999999999,4.8
1.69,0.2,0.35,0.9125,1825,2000,8.45,4.828571428571428
1.7,0.2,0.35,0.9125,1825,2000,8.5,4.857142857142858
1.71,0.2,0.35,0.9125,1825,2000,8.549999999999999,4.885714285714286
1.72,0.2,0.35,0.9125,1825,2000,8.6,4.914285714285715
1.73,0.2,0.35,0.913,1826,2000,8.649999999999999,4.942857142857143
1.74,0.2,0.35,0.913,1826,2000,8.7,4.9714285714285715
1.75,0.2,0.35,0.913,1826,2000,8.75,5.0
1.76,0.2,0.35,0.913,1826,2000,8.799999999999999,5.028571428571429
1.77,0.2,0.35,0.913,1826,2000,8.85,5.057142857142858
1.78,0.2,0.35,0.913,1826,2000,8.9,5.085714285714286
1.79,0.2,0.35,0.913,1826,2000,8.95,5.114285714285715
1.8,0.2,0.35,0.913,1826,2000,9.0,5.142857142857143
1.81,0.2,0.35,0.913,1826,2000,9.049999999999999,5.171428571428572
1.82,0.2,0.35,0.913,1826,2000,9.1,5.2
1.83,0.2,0.35,0.913,1826,2000,9.15,5.2285714285714295
1.84,0.2,0.35,0.913,1826,2000,9.2,5.257142857142858
1.85,0.2,0.35,0.913,1826,2000,9.25,5.2857142857142865
1.86,0.2,0.35,0.913,1826,2000,9.3,5.314285714285715
1.87,0.2,0.35,0.913,1826,2000,9.35,5.342857142857143
1.8800000000000001,0.2,0.35,0.913,1826,2000,9.4,5.371428571428572
1.8900000000000001,0.2,0.35,0.913,1826,2000,9.45,5.4
1.9000000000000001,0.2,0.35,0.913,1826,2000,9.5,5.42857142857143
1.9100000000000001,0.2,0.35,0.913,1826,2000,9.55,5.457142857142858
1.92,0.2,0.35,0.913,1826,2000,9.6,5.485714285714286
1.93,0.2,0.35,0.913,1826,2000,9.649999999999999,5.514285714285714
1.94,0.2,0.35,0.913,1826,2000,9.7,5.542857142857143
1.95,0.2,0.35,0.913,1826,2000,9.75,5.571428571428572
1.96,0.2,0.35,0.913,1826,2000,9.799999999999999,5.6000000000000005
1.97,0.2,0.35,0.913,1826,2000,9.85,5.628571428571429
1.98,0.2,0.35,0.913,1826,2000,9.899999999999999,5.6571428571428575
1.99,0.2,0.35,0.913,1826,2000,9.95,5.685714285714286
2.0,0.2,0.35,0.913,1826,2000,10.0,5.714285714285714
2.0100000000000002,0.2,0.35,0.913,1826,2000,10.05,5.742857142857144
2.02,0.2,0.35,0.913,1826,2000,10.1,5.771428571428572
2.0300000000000002,0.2,0.35,0.913,1826,2000,10.15,5.800000000000001
2.04,0.2,0.35,0.913,1826,2000,10.2,5.828571428571429
2.05,0.2,0.35,0.913,1826,2000,10.249999999999998,5.857142857142857
