cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
227,final_eval,35,1,False,False,0.0768214,0.0745207,0.0023007,0.285374,0.289047,0.223774,0.228041,0.0496842,0.0515548,True,0.28502317499999996,0.0768214,0.0745207,0.0023007,True,0.0768214,0.0745207,0.0023007,True,0.0515556,0.049685,0.00187065,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.0017918,0.0017529,7.76471e-10,1.2,,,,,,,,,
228,final_eval,36,1,False,False,0.076821,0.0745204,0.00230063,0.285372,0.289046,0.223778,0.228045,0.0496849,0.0515555,True,0.4669079,0.076821,0.0745204,0.00230063,True,0.076821,0.0745204,0.00230066,True,0.0515563,0.0496857,0.00187061,True,0.16197,0.684524,0.770112,0.221052,0.0829502,0.459844,0.75628,0.598531,0.00179176,0.00175287,7.76471e-10,1.2,,,,,,,,,
229,final_eval,37,1,False,False,0.0768207,0.0745202,0.00230047,0.285372,0.289045,0.223778,0.228044,0.0496847,0.051555,True,0.335890875,0.0768207,0.0745202,0.00230047,True,0.0768207,0.0745202,0.00230047,True,0.0515558,0.0496855,0.00187033,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.00179176,0.00175288,1.2,7.76471e-10,,,,,,,,,
230,final_eval,38,1,False,False,0.0768199,0.0745206,0.00229925,0.285372,0.289044,0.223615,0.228049,0.0496532,0.0515689,True,0.382305125,0.0768199,0.0745206,0.00229925,True,0.0768199,0.0745206,0.00229925,True,0.0515697,0.049654,0.00191569,True,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.00179328,0.00175283,7.76471e-10,1.2,,,,,,,,,
231,final_eval,39,1,False,False,0.07682,0.0745196,0.00230037,0.285369,0.289043,0.223776,0.228041,0.0496838,0.0515539,True,0.20175882499999997,0.07682,0.0745196,0.00230037,True,0.07682,0.0745196,0.00230036,True,0.0515548,0.0496847,0.0018701,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.00179178,0.0017529,7.76471e-10,1.2,,,,,,,,,
232,final_eval,40,1,False,False,0.0768196,0.0745194,0.00230013,0.285369,0.289042,0.231194,0.235178,0.0489651,0.0503259,True,0.21241474999999999,0.0768196,0.0745194,0.00230013,True,0.0768196,0.0745194,0.00230013,True,0.0503267,0.0489659,0.00136081,True,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.00172523,0.00169151,1.2,7.76471e-10,,,,,,,,,
233,final_eval,41,1,False,False,0.076819,0.0745195,0.00229952,0.285368,0.28904,0.223642,0.228047,0.0496592,0.0515714,True,0.24675849999999996,0.076819,0.0745195,0.00229952,True,0.076819,0.0745195,0.00229951,True,0.0515722,0.04966,0.00191226,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.00179303,0.00175285,7.76471e-10,1.2,,,,,,,,,
234,final_eval,42,1,False,False,0.0768184,0.0745201,0.00229823,0.285369,0.289039,0.22343,0.228039,0.0496515,0.0515677,True,0.18587850000000003,0.0768184,0.0745201,0.00229823,True,0.0768184,0.0745201,0.00229823,True,0.0515685,0.0496523,0.00191623,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.00179501,0.00175293,1.2,7.76471e-10,,,,,,,,,
235,final_eval,43,1,False,False,0.076818,0.07452,0.00229793,0.285369,0.289038,0.230859,0.235179,0.0489526,0.050335,True,0.272829875,0.076818,0.07452,0.00229793,True,0.0768179,0.07452,0.00229793,True,0.0503358,0.0489534,0.00138244,True,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.00172813,0.00169149,7.76471e-10,1.2,,,,,,,,,
236,final_eval,44,1,False,False,0.0768181,0.0745184,0.00229965,0.285365,0.289037,0.223728,0.228045,0.0496729,0.0515582,True,0.32688025,0.0768181,0.0745184,0.00229965,True,0.0768181,0.0745184,0.00229965,True,0.051559,0.0496737,0.00188531,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.00179222,0.00175287,7.76471e-10,1.2,,,,,,,,,
237,final_eval,45,1,False,False,0.0768172,0.0745196,0.0022976,0.285367,0.289036,0.219982,0.2247,0.0505122,0.0518744,True,0.16899925000000002,0.0768172,0.0745196,0.0022976,True,0.0768171,0.0745195,0.0022976,True,0.0518753,0.050513,0.00136224,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.00182785,0.00178321,7.76471e-10,1.2,,,,,,,,,
238,final_eval,46,1,False,False,0.0768169,0.0745187,0.00229828,0.285364,0.289034,0.231055,0.23519,0.0489534,0.0503332,True,0.31425375,0.0768169,0.0745187,0.00229828,True,0.0768169,0.0745187,0.00229828,True,0.050334,0.0489542,0.00137981,True,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.00172644,0.0016914,7.76471e-10,1.2,,,,,,,,,
239,final_eval,47,1,False,False,0.0768165,0.0745187,0.00229784,0.285364,0.289033,0.223457,0.228045,0.0496524,0.0515676,True,0.268208325,0.0768165,0.0745187,0.00229784,True,0.0768165,0.0745187,0.00229787,True,0.0515685,0.0496533,0.0019152,True,0.162354,0.228891,0.0978166,0.426085,0.770113,0.161678,0.13612,0.162609,0.00179476,0.00175287,1.2,7.76471e-10,,,,,,,,,
240,final_eval,48,1,False,False,0.0768164,0.0745178,0.00229863,0.285362,0.289032,0.223631,0.228045,0.0496513,0.0515654,True,0.253805,0.0768164,0.0745178,0.00229863,True,0.0768164,0.0745177,0.00229862,True,0.0515663,0.0496521,0.00191417,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.00179313,0.00175287,7.76471e-10,1.2,,,,,,,,,
241,final_eval,49,1,False,False,0.0768157,0.0745181,0.00229758,0.285362,0.289031,0.2235,0.228055,0.0496545,0.0515689,True,0.493244125,0.0768157,0.0745181,0.00229758,True,0.0768157,0.0745181,0.00229758,True,0.0515698,0.0496553,0.00191449,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.00179435,0.00175278,1.2,7.76471e-10,,,,,,,,,
242,final_eval,50,1,False,False,0.0768159,0.0745168,0.00229902,0.285359,0.28903,0.223789,0.228048,0.049685,0.0515528,True,0.25741375,0.0768159,0.0745168,0.00229902,True,0.0768158,0.0745168,0.00229901,True,0.0515537,0.0496858,0.00186783,True,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.00179166,0.00175284,7.76471e-10,1.2,,,,,,,,,
243,final_eval,51,1,False,False,0.076815,0.074518,0.00229701,0.285361,0.289029,0.223362,0.228045,0.0496528,0.0515679,True,0.208235925,0.076815,0.074518,0.00229701,True,0.076815,0.074518,0.00229701,True,0.0515688,0.0496536,0.00191513,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.00179565,0.00175287,1.2,7.76471e-10,,,,,,,,,
244,final_eval,52,1,False,False,0.0768148,0.0745171,0.00229766,0.285359,0.289028,0.223572,0.228043,0.0496514,0.0515647,True,0.19452275,0.0768148,0.0745171,0.00229766,True,0.0768148,0.0745171,0.00229769,True,0.0515655,0.0496522,0.00191329,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.00179369,0.00175288,1.2,7.76471e-10,,,,,,,,,
245,final_eval,53,1,False,False,0.0768143,0.0745167,0.00229768,0.285357,0.289026,0.223637,0.228051,0.0496528,0.0515654,True,0.36896112499999995,0.0768143,0.0745167,0.00229768,True,0.0768143,0.0745167,0.00229768,True,0.0515663,0.0496537,0.00191264,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.00179308,0.00175282,7.76471e-10,1.2,,,,,,,,,
246,final_eval,54,1,False,False,0.0768143,0.0745157,0.00229863,0.285355,0.289025,0.223793,0.22805,0.0496853,0.0515522,True,0.2491034375,0.0768143,0.0745157,0.00229863,True,0.0768143,0.0745157,0.00229862,True,0.0515531,0.0496861,0.00186699,True,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.00179162,0.00175283,7.76471e-10,1.2,,,,,,,,,
247,final_eval,55,1,False,False,0.0768139,0.0745155,0.00229845,0.285354,0.289024,0.223794,0.22805,0.0496853,0.0515521,True,0.288436375,0.0768139,0.0745155,0.00229845,True,0.0768139,0.0745155,0.00229845,True,0.0515529,0.0496861,0.00186683,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.00179162,0.00175282,1.2,7.76471e-10,,,,,,,,,
248,final_eval,56,1,False,False,0.0768136,0.0745152,0.00229841,0.285353,0.289023,0.223803,0.228058,0.0496916,0.0515581,True,0.3319903,0.0768136,0.0745152,0.00229841,True,0.0768136,0.0745152,0.00229841,True,0.0515589,0.0496924,0.00186654,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.00179153,0.00175276,7.76471e-10,1.2,,,,,,,,,
249,final_eval,57,1,False,False,0.0768132,0.0745149,0.00229823,0.285352,0.289022,0.223802,0.228057,0.0496867,0.051553,True,0.36300319999999997,0.0768132,0.0745149,0.00229823,True,0.0768132,0.0745149,0.00229823,True,0.0515539,0.0496875,0.00186637,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.00179154,0.00175276,1.2,7.76471e-10,,,,,,,,,
250,final_eval,58,1,False,False,0.0768128,0.0745146,0.00229819,0.285351,0.289021,0.231222,0.235196,0.0489663,0.0503246,True,0.30504495000000004,0.0768128,0.0745146,0.00229819,True,0.0768128,0.0745146,0.00229819,True,0.0503255,0.0489671,0.00135831,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.00172499,0.00169136,1.2,7.76471e-10,,,,,,,,,
251,final_eval,59,1,False,False,0.0768121,0.0745156,0.00229649,0.285353,0.28902,0.223477,0.228049,0.0496528,0.0515655,True,0.235791625,0.0768121,0.0745156,0.00229649,True,0.0768121,0.0745156,0.00229649,True,0.0515663,0.0496536,0.0019127,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.00179457,0.00175284,7.76471e-10,1.2,,,,,,,,,
252,final_eval,60,1,False,False,0.0768116,0.0745158,0.00229584,0.285352,0.289019,0.223357,0.228047,0.0496531,0.0515663,True,0.1511760125,0.0768116,0.0745158,0.00229584,True,0.0768116,0.0745157,0.00229584,True,0.0515672,0.0496539,0.00191328,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.00179569,0.00175285,1.2,7.76471e-10,,,,,,,,,
253,final_eval,61,1,False,False,0.0768114,0.0745146,0.00229676,0.28535,0.289017,0.231098,0.235178,0.04895,0.0503272,True,0.19387995,0.0768114,0.0745146,0.00229676,True,0.0768114,0.0745146,0.00229682,True,0.0503281,0.0489508,0.00137727,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.00172606,0.00169151,7.76471e-10,1.2,,,,,,,,,
254,final_eval,62,1,False,False,0.0768113,0.0745136,0.00229775,0.285347,0.289016,0.223802,0.228055,0.049686,0.0515516,True,0.282842625,0.0768113,0.0745136,0.00229775,True,0.0768113,0.0745136,0.00229779,True,0.0515524,0.0496868,0.00186559,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.00179154,0.00175278,1.2,7.76471e-10,,,,,,,,,
255,final_eval,63,1,False,False,0.0768106,0.0745145,0.00229605,0.285348,0.289015,0.230967,0.235189,0.0489537,0.0503307,True,0.331628375,0.0768106,0.0745145,0.00229605,True,0.0768105,0.0745145,0.00229604,True,0.0503315,0.0489545,0.00137703,True,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.0017272,0.00169142,7.76471e-10,1.2,,,,,,,,,
